// ItemIndex	Sub Index	Sub Group	Group	Index	Model Path	Model File	Name	Rank	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Combat Power	Attack Success Rate	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump (Ném được ra ngoài)	Use (S�? dụng)	Transaction	Personal Store	Store Warehouse	Sell to NPC	Expensive Item	Repair	Overlap
5638	6	22	11	6	"Data\Item\"	"BootMale07.bmd"	"Giầy Trâu Xanh"	2	3	20	1	0	22	6	0	2	2	0	0	0	8	0	8	40	0	0	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5639	7	22	11	7	"Data\Item\"	"BootMale08.bmd"	"Giầy Nhân Sư"	3	3	20	1	0	30	6	0	2	2	0	0	0	9	0	8	36	0	0	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5640	8	22	11	8	"Data\Item\"	"BootMale09.bmd"	"Giầy Thiên Kim"	3	3	20	1	0	32	6	0	2	2	0	0	0	10	0	6	44	0	0	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5641	9	22	11	9	"Data\Item\"	"BootMale10.bmd"	"Giầy Thiết Phiến"	4	3	20	1	0	42	6	0	2	2	0	0	0	12	0	4	50	0	0	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5642	10	22	11	10	"Data\Item\"	"BootElf01.bmd"	"Giầy Trinh N�?"	1	3	20	1	0	5	6	0	2	2	0	0	0	2	0	0	22	0	0	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5643	11	22	11	11	"Data\Item\"	"BootElf02.bmd"	"Giầy Lụa"	1	3	20	1	0	15	6	0	2	2	0	0	0	4	0	0	26	0	0	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5644	12	22	11	12	"Data\Item\"	"BootElf03.bmd"	"Giầy Thiên Thanh"	2	3	20	1	0	27	6	0	2	2	0	0	0	7	0	0	32	0	0	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5645	13	22	11	13	"Data\Item\"	"BootElf04.bmd"	"Giầy Ngọc Bích"	3	3	20	1	0	40	6	0	2	2	0	0	0	10	0	0	38	0	0	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5646	14	22	11	14	"Data\Item\"	"BootElf05.bmd"	"Giầy Kim Ngân"	4	3	20	1	0	52	6	0	2	2	0	0	0	16	0	0	45	0	0	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5647	15	22	11	15	"Data\Item\"	"BootMale16.bmd"	"Giầy Phong Vũ"	4	3	20	1	0	72	6	0	2	2	0	0	0	22	0	2	80	0	0	0	0	150	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5648	16	22	11	16	"Data\Item\"	"BootMale17.bmd"	"Giầy Hắc Long"	5	3	20	1	0	78	6	0	2	2	0	0	0	24	0	2	74	0	0	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5649	17	22	11	17	"Data\Item\"	"BootMale18.bmd"	"Giầy Phượng Hoàng"	6	3	20	1	0	93	6	0	2	2	0	0	0	40	0	2	80	0	0	0	0	198	60	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5650	18	22	11	18	"Data\Item\"	"BootMale19.bmd"	"Giầy Triệu Hồn"	6	3	20	1	0	76	6	0	2	2	0	0	0	22	0	0	67	0	0	0	0	59	10	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5651	19	22	11	19	"Data\Item\"	"BootMaleTest20.bmd"	"Giầy Giai Nhân"	6	3	20	1	0	81	6	0	2	2	0	0	0	30	0	0	74	0	0	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5652	20	22	11	20	"Data\Item\"	"BootMale21.bmd"	"Giầy Lôi Phong"	6	3	20	1	0	92	6	0	2	2	0	0	0	37	0	2	82	0	0	0	0	150	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5653	21	22	11	21	"Data\Item\"	"BootMale22.bmd"	"Giầy Thần Long"	7	3	20	1	0	98	6	0	2	2	0	0	0	50	0	0	86	0	0	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5654	22	22	11	22	"Data\Item\"	"BootMale23.bmd"	"Giầy Ma Vương"	7	3	20	1	0	95	6	0	2	2	0	0	0	31	0	0	75	0	0	0	0	55	18	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5655	23	22	11	23	"Data\Item\"	"BootMale24.bmd"	"Giầy Cuồng Phong"	7	3	20	1	0	110	6	0	2	2	0	0	0	50	0	0	90	0	0	0	0	162	66	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5656	24	22	11	24	"Data\Item\"	"BootMale25.bmd"	"Giầy Thánh N�?"	7	3	20	1	0	87	6	0	2	2	0	0	0	40	0	0	80	0	0	0	0	52	115	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5657	25	22	11	25	"Data\Item\"	"BootMale26.bmd"	"Giầy Thiết Ma"	3	3	20	1	0	45	6	0	2	2	0	0	0	13	0	0	42	0	0	0	0	70	20	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5658	26	22	11	26	"Data\Item\"	"BootMale27.bmd"	"Giầy Huyền Thiết"	4	3	20	1	0	60	6	0	2	2	0	0	0	20	0	0	56	0	0	0	0	77	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5659	27	22	11	27	"Data\Item\"	"BootMale28.bmd"	"Giầy Hắc Vương"	5	3	20	1	0	83	6	0	2	2	0	0	0	25	0	0	70	0	0	0	0	84	22	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5660	28	22	11	28	"Data\Item\"	"BootMale29.bmd"	"Giầy Chí Tôn"	7	3	20	1	0	95	6	0	2	2	0	0	0	33	0	0	78	0	0	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5661	29	22	11	29	"Data\Item\"	"HDK_BootMale01.bmd"	"Giầy Quyền Năng"	8	3	20	3	0	119	6	0	2	2	0	0	0	63	0	0	90	0	0	0	0	170	60	0	0	0	380	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5662	30	22	11	30	"Data\Item\"	"HDK_BootMale02.bmd"	"Giầy Thần Ma"	8	3	20	3	0	119	6	0	2	2	0	0	0	47	0	0	86	0	0	0	0	44	15	0	0	0	380	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5663	31	22	11	31	"Data\Item\"	"HDK_BootMale03.bmd"	"Giầy Thái Bình"	8	3	20	3	0	119	6	0	2	2	0	0	0	53	0	0	86	0	0	0	0	38	80	0	0	0	380	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5664	32	22	11	32	"Data\Item\"	"HDK_BootMale04.bmd"	"Giầy Hồng Long"	8	3	20	3	0	131	6	0	2	2	0	0	0	61	0	0	95	0	0	0	0	145	60	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5665	33	22	11	33	"Data\Item\"	"HDK_BootMale05.bmd"	"Giầy Thái Dương"	8	3	20	3	0	121	6	0	2	2	0	0	0	44	0	0	82	0	0	0	0	62	16	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5666	34	22	11	34	"Data\Item\"	"CW_BootMale01.bmd"	"Giầy Hắc Điểu"	5	3	20	1	0	68	6	0	2	2	0	0	0	19	0	0	72	0	0	0	0	160	50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5667	35	22	11	35	"Data\Item\"	"CW_BootMale02.bmd"	"Giầy Ánh Trăng"	5	3	20	1	0	68	6	0	2	2	0	0	0	17	0	0	54	0	0	0	0	53	12	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5668	36	22	11	36	"Data\Item\"	"CW_BootMale03.bmd"	"Giầy N�? Thần"	5	3	20	1	0	68	6	0	2	2	0	0	0	23	0	0	59	0	0	0	0	50	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5669	37	22	11	37	"Data\Item\"	"CW_BootMale04.bmd"	"Giầy Hỏa Thần"	5	3	20	1	0	98	6	0	2	2	0	0	0	29	0	0	81	0	0	0	0	155	50	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5670	38	22	11	38	"Data\Item\"	"CW_BootMale05.bmd"	"Giầy Hoàng Kim"	6	3	20	1	0	98	6	0	2	2	0	0	0	29	0	0	74	0	0	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5671	39	22	11	39	"Data\Item\"	"BootMale40.bmd"	"Giầy Thuật Sĩ"	4	3	20	1	0	26	6	0	2	2	0	0	0	11	0	0	36	0	0	0	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5672	40	22	11	40	"Data\Item\"	"BootMale41.bmd"	"Giầy Hỏa Thiên"	5	3	20	1	0	46	6	0	2	2	0	0	0	15	0	0	42	0	0	0	0	25	4	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5673	41	22	11	41	"Data\Item\"	"BootMale42.bmd"	"Giầy Ma Pháp"	6	3	20	1	0	65	6	0	2	2	0	0	0	21	0	0	54	0	0	0	0	53	16	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5674	42	22	11	42	"Data\Item\"	"BootMale43.bmd"	"Giầy Phục Ma"	7	3	20	1	0	76	6	0	2	2	0	0	0	28	0	0	67	0	0	0	0	60	10	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5675	43	22	11	43	"Data\Item\"	"BootMale44.bmd"	"Giầy Bão Điện"	8	3	20	3	0	95	6	0	2	2	0	0	0	38	0	0	75	0	0	0	0	57	20	0	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5676	44	22	11	44	"Data\Item\"	"BootMale45.bmd"	"Giầy N�? Vương"	9	3	20	2	0	99	6	0	2	2	0	0	0	32	0	0	86	0	0	0	0	62	20	170	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5677	45	22	11	45	"Data\Item\"	"BootMale46.bmd"	"Giầy Titan"	9	3	20	2	0	96	6	0	2	2	0	0	0	57	0	0	86	0	0	0	0	222	32	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5678	46	22	11	46	"Data\Item\"	"BootMale47.bmd"	"Giầy Hoàng Long"	9	3	20	2	0	93	6	0	2	2	0	0	0	45	0	0	86	0	0	0	0	74	162	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5679	47	22	11	47	"Data\Item\"	"BootMale48.bmd"	"Giầy Bóng Ma"	9	3	20	2	0	97	6	0	2	2	0	0	0	54	0	0	86	0	0	0	0	212	57	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5680	48	22	11	48	"Data\Item\"	"BootMale49.bmd"	"Giầy Hủy Diệt"	9	3	20	2	0	94	6	0	2	2	0	0	0	44	0	0	86	0	0	0	0	62	19	165	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5681	49	22	11	49	"Data\Item\"	"BootMale50.bmd"	"Giầy Thiên Vũ"	9	3	20	2	0	97	6	0	2	2	0	0	0	42	0	0	86	0	0	0	0	55	197	0	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5682	50	22	11	50	"Data\Item\"	"BootMale51.bmd"	"Giầy Anh Vũ"	9	3	20	2	0	92	6	0	2	2	0	0	0	35	0	0	86	0	0	0	0	32	29	138	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5683	51	22	11	51	"Data\Item\"	"BootMale52.bmd"	"Giầy Đ�? Vương"	9	3	20	2	0	98	6	0	2	2	0	0	0	38	0	0	86	0	0	0	0	105	38	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5684	52	22	11	52	"Data\Item\"	"BootMale53.bmd"	"Giầy Qu�? Vương"	9	3	20	2	0	94	6	0	2	2	0	0	0	34	0	0	86	0	0	0	0	60	15	181	0	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5685	53	22	11	53	"Data\Item\"	"BootMail_succubus.bmd"	"Giầy Chiêm Tinh"	9	3	20	2	0	140	6	0	2	2	0	0	0	41	0	0	90	0	0	0	0	56	19	157	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5691	59	22	11	59	"Data\Item\"	"BootMale60.bmd"	"Giầy Địa Long"	5	3	20	1	0	50	6	0	2	2	0	0	0	20	0	0	52	0	0	0	0	85	0	0	75	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5692	60	22	11	60	"Data\Item\"	"BootMale61.bmd"	"Giầy Bạch H�?"	6	3	20	1	0	62	6	0	2	2	0	0	0	28	0	0	68	0	0	0	0	100	0	0	90	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5693	61	22	11	61	"Data\Item\"	"BootMale62.bmd"	"Giầy Quyền Lực"	7	3	20	1	0	82	6	0	2	2	0	0	0	36	0	0	82	0	0	0	0	115	0	0	100	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5694	62	22	11	62	"Data\Item\"	"new_Boot01.bmd"	"Giầy Trâu Xanh - HK"	0	3	20	4	0	22	6	0	2	2	0	0	0	12	0	8	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5695	63	22	11	63	"Data\Item\"	"new_Boot02.bmd"	"Giầy Lụa - HK"	0	3	20	4	0	15	6	0	2	2	0	0	0	7	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5696	64	22	11	64	"Data\Item\"	"new_Boot03.bmd"	"Giầy Nhân Sư - HK"	0	3	20	4	0	30	6	0	2	2	0	0	0	13	0	8	255	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5697	65	22	11	65	"Data\Item\"	"new_Boot04.bmd"	"Giầy Thuật Sĩ - HK"	0	3	20	4	0	26	6	0	2	2	0	0	0	15	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5698	66	22	11	66	"Data\Item\"	"new_Boot05.bmd"	"Giầy Huyền Thiết - HK"	0	3	20	4	0	60	6	0	2	2	0	0	0	25	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5699	67	22	11	67	"Data\Item\"	"new_Boot06.bmd"	"Giầy Hỏa Long - HK"	0	3	20	4	0	54	6	0	2	2	0	0	0	20	0	2	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5700	68	22	11	68	"Data\Item\"	"new_Boot07.bmd"	"Giầy Kim Ngân - HK"	0	3	20	4	0	52	6	0	2	2	0	0	0	23	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5701	69	22	11	69	"Data\Item\"	"new_Boot08.bmd"	"Giầy Ma Thuật - HK"	0	3	20	4	0	46	6	0	2	2	0	0	0	17	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5702	70	22	11	70	"Data\Item\"	"new_Boot09.bmd"	"Giầy Hỏa Thiên - HK"	0	3	20	4	0	46	6	0	2	2	0	0	0	17	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5703	71	22	11	71	"Data\Item\"	"new_Boot10.bmd"	"Giầy Atlantic"	0	3	20	4	0	72	6	0	2	2	0	0	0	27	0	2	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5704	72	22	11	72	"Data\Item\"	"new_Boot11.bmd"	"Giầy Bạch H�? - HK"	0	3	20	4	0	62	6	0	2	2	0	0	0	20	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5705	73	22	11	73	"Data\Item\"	"BootMale74.bmd"	"Giầy Bạch Long"	8	3	20	3	0	119	6	0	2	2	0	0	0	57	0	0	88	0	0	0	0	97	0	0	85	0	380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5709	77	22	11	77	"Data\Item\"	"BootMale78.bmd"	"Giầy Huyết Long"	9	3	20	3	0	119	6	0	2	2	0	0	0	57	0	0	88	0	0	0	0	97	0	0	85	0	380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
6144	0	24	12	0	"Data\Item\"	"Wing01.bmd"	"Cánh Tiên N�?"	0	6	23	1	0	100	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6145	1	24	12	1	"Data\Item\"	"Wing02.bmd"	"Cánh Thiên Đàng"	0	6	23	1	0	100	7	0	5	3	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	150	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6146	2	24	12	2	"Data\Item\"	"Wing03.bmd"	"Cánh Qu�?"	0	6	23	1	0	100	7	0	5	2	0	0	0	20	0	0	200	0	0	0	0	0	0	0	0	0	150	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6147	3	24	12	3	"Data\Item\"	"Wing04.bmd"	"Cánh Tinh Thần"	0	6	24	1	0	150	7	0	5	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6148	4	24	12	4	"Data\Item\"	"Wing05.bmd"	"Cánh Linh Hồn"	0	6	24	1	0	150	7	0	5	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	0	0	215	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6149	5	24	12	5	"Data\Item\"	"Wing06.bmd"	"Cánh Rồng"	0	6	24	1	0	150	7	0	3	3	0	0	0	45	0	0	200	0	0	0	0	0	0	0	0	0	215	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6150	6	24	12	6	"Data\Item\"	"Wing07.bmd"	"Cánh Bóng Đêm"	0	6	24	1	0	150	7	0	4	2	0	0	0	40	0	0	200	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6151	7	24	12	7	"Data\Item\"	"Gem01.bmd"	"Ngọc Chém Xoáy"	0	10	38	0	0	47	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	29000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6152	8	24	12	8	"Data\Item\"	"Gem02.bmd"	"Ngọc Phục Hồi Máu"	0	10	91	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6153	9	24	12	9	"Data\Item\"	"Gem03.bmd"	"Ngọc Tăng Phòng Th�?"	0	10	91	0	0	13	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	3000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6154	10	24	12	10	"Data\Item\"	"Gem04.bmd"	"Ngọc Tăng Tấn Công"	0	10	91	0	0	18	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	7000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6155	11	24	12	11	"Data\Item\"	"Gem05.bmd"	"Ngọc Triệu Hồi"	0	10	91	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6156	12	24	12	12	"Data\Item\"	"Gem06.bmd"	"Ngọc Địa Chấn"	0	10	38	0	0	78	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	150000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6157	13	24	12	13	"Data\Item\"	"Gem07.bmd"	"Ngọc Đâm Xoáy"	0	10	38	0	0	20	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6158	14	24	12	14	"Data\Item\"	"Gem08.bmd"	"Ngọc Tăng Lượng Máu"	0	10	91	0	0	60	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	43000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6159	15	24	12	15	"Data\Item\"	"Jewel15.bmd"	"Ngọc Hỗn Nguyên"	0	9	56	0	0	12	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	50
6160	16	24	12	16	"Data\Item\"	"Gem10.bmd"	"Ngọc Chém Lửa"	0	10	38	0	0	60	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	51000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6161	17	24	12	17	"Data\Item\"	"Gem11.bmd"	"Ngọc Xuyên Tâm Tiễn"	0	10	38	0	0	64	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	72000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6162	18	24	12	18	"Data\Item\"	"Gem12.bmd"	"Ngọc Mũi Tên Băng"	0	10	38	0	0	81	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	195000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6163	19	24	12	19	"Data\Item\"	"Gem13.bmd"	"Ngọc Đâm Gió"	0	10	38	0	0	72	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	85000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6165	21	24	12	21	"Data\Item\"	"SkillScroll.bmd"	"Sách Hỏa Xích Long"	0	10	39	0	0	74	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	115000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6166	22	24	12	22	"Data\Item\"	"SkillScroll.bmd"	"Sách Triệu Hồi Thành Viên"	0	10	39	0	0	98	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	400	0	0	375000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6167	23	24	12	23	"Data\Item\"	"SkillScroll.bmd"	"Sách Tăng Sát Thương"	0	10	39	0	0	82	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	300	0	0	220000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6168	24	24	12	24	"Data\Item\"	"SkillScroll.bmd"	"Sách Tập Hợp Năng Lượng"	0	10	39	0	0	92	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	340	0	0	295000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
